account,transaction_type_code,booking_amount,booking_datetime_utc,counterparty_iban,counterparty_name,crdt_dbit
f13dd0f438ea5218338c6d8c5408843f,po,47.21,2023-12-29 07:49:20,IEFAKE58961137941124073919688,d7976f1a020b1af6ceac88e676fe9039,crdt
a841975f94e0613ef24cce22242366a0,po,305.96,2023-07-01 15:51:37,NLFAKECSMM1662786984,d580fbaac69631715eef380e861dea44,dbit
5fe62df64814459be5406c40604e618c,po,934.36,2023-05-03 13:12:18,NLFAKEMAKX5612501349,0b8013f30891c6feb53df80c34b97ec2,dbit
15387011d1ceebbe46c83f04ad5aa23c,po,469.77,2023-03-07 14:55:44,NLFAKEKJGW7861328404,633ee9a3ea4c2e89c8cbd663f304fa64,crdt
d43ef9ac98f3b447872f60b0ab0edd3b,pt,406.43,2023-12-13 20:09:07,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
395edb212eab81e7e145ebe53ab5ce0c,po,164.57,2023-01-17 17:43:04,NLFAKEPDHK7814483332,e1e382e607232ff9586e977d5f23bfae,dbit
b9085780d730fa6baf861a5bc33498a5,po,276.77,2023-05-19 17:57:11,NLFAKEHAWP7604538889,3f92e8507c34298f018aa7bf4a8731a0,dbit
1d51a1d69ff4e4cdcbb8f510643d472b,po,909.64,2023-02-17 14:48:47,NLFAKEHXSB7472716011,b39a1c492277dfea6af920033b0b3ba6,dbit
c30a9f168beb7f5c9a072325aeb1840a,pt,888.79,2023-05-26 17:43:21,NLFAKEQMWT7987081125,874855a9a8e15c514724073b08889e0c,dbit
c3bdc5fb1cfc33012f4698be18e142f4,rf,989.17,2024-01-26 11:03:23,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
1dcc7c0051de85abdc216f61284de64e,po,878.46,2023-07-29 11:30:29,NLFAKESXDW9533236694,145a90ede3fdae97e5998b74e8913b3a,dbit
376e1a7722728a9b0a5dd6d5296ba1a8,po,776.27,2023-11-04 10:41:14,NLFAKENOKF9844434702,7521ba95b93ffba79e3369f3b1efa3ee,crdt
95cf20ef656453dfcb4a0764d9b28ac8,pt,503.9,2023-09-17 15:24:30,NLFAKERRBH8433813119,39d84b91b449e939fc385b6a1a00ed76,crdt
d0117125586b96b8eddf3339f5c5aa6c,pt,50.35,2023-05-30 13:07:43,NLFAKESRUD2642467356,408fb8ca29b1d661f9b689e51f53c136,dbit
922568f98db37a5be04c1a7cf7b5b258,po,438.29,2024-03-05 08:51:53,NLFAKEWVTM7959062935,907f52bf55010b1a3a60864f00b2c1ea,dbit
19b27193e3201a254a75f6a4e5baab6f,po,358.16,2024-02-20 07:16:19,NLFAKEBFIG8160008409,4e308d48450c7c3ecebc7d711463b26b,dbit
7e9f219893d310b69f36f16e6dc53863,pr,459.37,2024-03-27 07:23:25,,,dbit
8dfcbeb78591b122ad6ce9608777bbfb,po,926.13,2023-08-16 15:49:12,NLFAKEQTDI2169828970,988fe405c3fa084fea23c94db2df46ae,dbit
d9c74b84c5a379aa6b28936fa72d2587,po,785.21,2023-09-04 13:06:06,NLFAKENOHA9487490250,b7828f128874e464eb5a45d2d334fcc7,dbit
b384aca25f59c6219e3db68154c89532,po,45.13,2024-01-29 07:46:44,IEFAKE58961137941124073919688,d7976f1a020b1af6ceac88e676fe9039,dbit
cb928ffad34e298aa9cb8f241ef48cc1,po,595.96,2023-11-24 13:24:09,NLFAKERZRL3957262947,7de09e6642149b74a24406000a2b4686,crdt
11da602bf3aa0ea386c5594c6c9b5841,po,969.45,2023-02-23 08:04:21,DEFAKE792568536161295030,a5ad4587479660f6ff59f780cb0059e3,dbit
b9e8211f76ee68eac1c651f88fd1f8e5,po,472.09,2023-10-22 21:56:15,NLFAKEGWHU6156090828,8109c50340ef32351b6b73770b26a40c,dbit
9304b39b77eee9d155b1495a528b30fe,pt,800.88,2023-02-11 08:36:24,NLFAKEEOPS6128050839,43e40c6c1c92a574a3d046afe65b85de,crdt
1af68a7aae1044445cf5daaf603093c9,po,439.29,2024-02-19 11:09:17,NLFAKESQCM9853487776,2b885cd569a8d69e217fd773bcb87b9d,crdt
974021827d82d016f5d9ee935c51ec84,pt,494.92,2023-03-29 07:43:37,NLFAKEMGWS0206522312,d484b67d9d38b0c38b605da545b429a4,crdt
00a9c3372c67c267ad85c6b365a9b444,at,525.31,2023-10-27 16:51:22,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
af70cf7764c4b69c2656afd353ac3bdc,po,989.5,2023-05-14 09:24:33,NLFAKEGWHU6156090828,8109c50340ef32351b6b73770b26a40c,crdt
21b1f2e3a7751ec068b403a22ff29958,pt,419.44,2024-01-03 11:14:44,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
7740dbaf662fbbb025e46cf583fa3ad1,pt,296.69,2023-08-22 17:08:06,,,crdt
a30c2cb0d20b1f6df7f25b89cc01cf46,po,380.63,2023-04-26 16:32:39,NLFAKEAARQ9633806702,86deda3fc7ffea286d8b2d11611ae642,dbit
bc96f24ac7a7ddbe256f65789c2d6ddd,po,191.14,2024-04-14 12:32:19,NLFAKEWLXQ1033887822,db30ff305f437a6824204daf7ea3a38e,crdt
63c7a40358c195fff9fe12af29f2a1d2,pt,20.49,2024-03-30 12:36:01,NLFAKEZCWA9506108740,6c40965559afa7375431b8d4a5ca6960,crdt
3a77b63dfd1072adb0f38b790daae282,pr,132.62,2023-02-01 06:36:39,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
98c443f705dcd11f41bf2ec6ade29520,po,573.71,2023-04-30 00:06:35,NLFAKEEWPF7194067990,177724e15f244bf16aa09de03dde365b,crdt
852a5b0daaf7294b111ebf1d157720fd,po,541.33,2023-07-23 16:03:48,NLFAKEOQAH8741998811,263aa261f2bdacc0222858de3bfae13a,dbit
c6340ddc5fa1b153c6a5bdf377a925ee,po,621.01,2024-03-22 06:36:27,NLFAKEXQAT2819583378,805ce6d51a11336f659910ddd09d9f12,crdt
166e3e0b2fadfe92e93bcb3a3721e40c,po,818.28,2023-02-21 17:45:23,NLFAKEMRBG9367880788,a081580305750d532cb813687fba4abd,crdt
f9d8a6fdd3ef4586e80badc466138d28,po,907.29,2023-05-22 08:12:59,NLFAKEOJPF8663235720,9751a89df0ed66b39c27553c0040760b,dbit
95de685a6ee6d8a5bfe09a7d1b0dca32,pt,433.11,2023-12-15 11:52:40,NLFAKEHVDQ1829695448,b6bdd09ebc8c082ce978c0472f23dd61,crdt
da15e55681b9ef65fbe1b7c7f6ea5730,po,783.17,2023-07-03 12:04:10,NLFAKEFULO2312223519,40ab471b4ac430108079648cd530e40c,dbit
47b7919cd098816046a2f3ca46a1b177,po,639.27,2023-12-13 10:34:15,NLFAKEKBPL5673554884,2506bad7c734d41367ec74029d6a1cb6,dbit
9c70d910595b24f901fdbe2e3290a9a2,po,410.99,2023-07-04 07:45:59,NLFAKEKVMT4645720219,1d4ca0039aae5d0dd81e3c27bba82498,crdt
37003545ca79bb4c9a5a310e52313d9d,po,718.87,2023-08-11 07:59:09,NLFAKEUIMC7516973899,662a2177d90f8fcf686c7e88758dd246,dbit
1e9218745a59ec873c132f94f39fe0c9,po,422.2,2023-06-01 01:55:29,DEFAKE408179006595163911,b207e03abf14e77f533f889bcde231bc,crdt
821755c05324022433325ed576748747,pt,920.1,2024-02-06 21:13:20,NLFAKEIOKN0332906285,f2ed9351c68dda5dd2bfce212dd04138,crdt
5903ce6327911015de838820c27c142f,po,565.23,2024-04-13 17:15:41,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
d86b02704f4b0cbfed6f7eb1bfcd9297,pt,132.38,2023-04-18 13:13:22,DEFAKE919502112383500866,e1cafdc1ca3297e2ff6888490dd1916c,crdt
bc5829aeae909c36dccf0d915037ad04,rf,238.28,2023-11-15 13:03:25,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,dbit
76a7cee5fa7f691fb6e01959f73ecc30,pt,664.44,2023-11-29 20:33:16,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
7116af1bb8d75caeb4a18d1e50f17274,po,931.42,2023-05-31 15:27:46,NLFAKESQCM9853487776,2b885cd569a8d69e217fd773bcb87b9d,dbit
f8925a11b6cf373764313f6a70cf0b69,po,710.17,2023-12-02 04:20:56,NLFAKEAXJC8658248355,e82c4f3fe8b00195b61c55a2963704fa,dbit
bad41e1fd18369d51d0cd19d0b59f6e3,po,596.51,2023-09-05 11:56:16,NLFAKEBZTY0072685855,f7e9ef137e684c462e04258c08057bef,crdt
6c0a5d5da6b0d617483299bd58a794ae,rf,727.66,2023-06-29 12:13:57,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
3a77b63dfd1072adb0f38b790daae282,po,3.46,2024-01-24 02:26:22,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,dbit
af954d523fc0cd2a4f5fd97a1e625510,pt,192.5,2023-11-29 07:40:47,DEFAKE408179006595163911,b207e03abf14e77f533f889bcde231bc,crdt
318b9b814d670858f62f9f59a732cf3f,po,59.56,2024-01-02 11:00:53,NLFAKEUZGN8421005924,94032b19b651a761ec1a518f6d69c78d,crdt
695bb3121f0bdd565b10a4e6d920cf31,pt,108.14,2023-10-18 09:23:07,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,crdt
e3c5e39582eac27178f411b2a3607b26,po,792.88,2024-03-02 01:38:43,NLFAKEUMXR2877908270,fbc5843d5940ca87f0dc0718cde9f7aa,crdt
aa71c5af31831a20b35e85f5526320b6,po,27.31,2023-04-03 07:11:45,NLFAKEZCWA9506108740,6c40965559afa7375431b8d4a5ca6960,dbit
59865a8ff9ef57d7f935dc5dd8c97a15,po,743.03,2023-11-27 11:03:04,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
c9afe237e15433e470784561a1b1123d,po,889.33,2024-04-02 18:04:14,NLFAKEEBBU7230384651,43536d169d10da2cecb02a8c41536cc4,dbit
58c816795cd4393fb5c139abec8885ee,pt,468.88,2023-10-25 06:52:26,NLFAKEZCWA9506108740,6c40965559afa7375431b8d4a5ca6960,crdt
f70f07c815a63a2b6120a1b4e567a66f,rf,861.62,2023-08-26 16:38:03,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
104cd7f16912450d64122b660dd72f45,po,950.42,2023-04-28 06:34:52,NLFAKEBXXT7700868369,3744a97165e951993a59362a472056b1,dbit
86736a86d6acd7008329c9be870d1a3a,po,253.11,2023-01-07 09:52:24,NLFAKEJKRW6894469052,fb7dcf70b22c1efc78b5ccc8f29d8453,dbit
4cbda274c705d4d84c1be4cad25059e6,pt,149.91,2023-06-21 14:04:56,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
4507ebf307ef58170de20fced609d639,po,800.78,2023-11-01 09:37:36,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
629c37053e6a9c3710b3701ed5ed6bbe,po,364.39,2023-05-11 10:28:58,DEFAKE151172645566258348,b2d7d64dbdd339466a440bbb34bd12a6,crdt
78011310d1602f0de5b6102598be43cd,pt,546.91,2024-04-12 13:37:17,NLFAKEAUKA6916875351,1a965abb7ba3cd599f1b7c24dd614119,crdt
b2fe9aab813b32e922737c84aed767b5,po,717.21,2024-03-27 07:17:06,NLFAKEQVXA6862199546,b8d79ba33ef1fe9287d87b9c673004cf,dbit
bebbee17cfbaa49b99d3ac4b118035e1,po,855.24,2023-02-20 20:23:20,NLFAKEGCSV5026920437,50a1091c57d2f0c74c350d160e21a52a,dbit
359002b638ffaa1d6c2e39c93ecbe666,po,716.48,2024-04-01 01:12:02,NLFAKETUIE1985625417,c101accc3aca0c430de9c98e48868782,crdt
1000048efe3a01352482b6b7dcb1428d,po,7.13,2024-01-04 00:29:13,NLFAKEEWOR7542667267,88dd616b49e1637003ec12acdc694292,dbit
2c34850ad0361a717b3114dc239ac799,po,617.59,2023-06-11 11:05:34,NLFAKEICEW4588378129,2ff9671c299272d4e9f46312587754a9,dbit
07618635090884c3810ddbe314689cde,po,191.03,2023-02-17 10:07:51,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
97cc2aa0f1746f7f7ec6e6c451ed7984,pr,599.48,2024-04-10 06:41:48,NLFAKEJKRW6894469052,fb7dcf70b22c1efc78b5ccc8f29d8453,crdt
ecac2ee830c5a923e892a172ac35f085,pt,391.3,2023-06-02 02:20:29,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
b842cdc2286eb5bdb8433a080908c781,po,621.66,2024-03-26 11:13:48,NLFAKEVJSI7689999022,738fa28f0f0f122e7027428dd8e31963,dbit
84de3a382886f15a245dcaa3adda7826,po,887.85,2023-10-03 12:07:14,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
b9e9405734c83b85045efb253df31940,rf,101.21,2023-05-09 11:08:14,NLFAKEQMWT7987081125,874855a9a8e15c514724073b08889e0c,dbit
ed21920355e16637650b8e87e819c6d9,pt,750.67,2024-04-18 09:45:13,NLFAKEHWPB2948966389,45b2b99328a46359e8907e50ad552b22,dbit
1e4a6254b31093332ebcb2052e82f202,pt,156.47,2023-05-15 09:07:04,NLFAKEHLIT6532115607,6ddaa8f5fdce3ac1019ecd1c682301af,dbit
df564ca61dcc9db18d8c842d923ca3e5,pt,357.34,2024-04-03 23:23:21,NLFAKEWZPF6702135325,e30fb4af3d5b3e67f027a6e6f53eaae1,dbit
70a45c3ee2b33a210d70855c749ec1e0,pr,320.65,2023-02-16 09:07:49,NLFAKEMSFE9670534916,751f8a7570e3eee26ff1e10dfe935ac1,dbit
fa21df5d73d914b082abf48b5967b05c,pt,487.44,2023-07-24 19:41:09,NLFAKEIQPE2725521591,90671c67d2f42a5435091753a4564ce7,dbit
567836a47eeccfa4a3bf07eb76555df3,po,102.49,2023-01-27 13:24:12,NLFAKEMRAJ2792948782,f04445b0cb54357333bb9bff97ad1499,crdt
52c4e057a6604bcb25126b3ac0cfa518,pt,247.73,2024-01-29 10:50:55,DEFAKE395947145837300787,680f9f06d6760e00b1573d84a893292f,crdt
3a7b73eb0dc7b55b74594072023e879f,po,103.62,2024-04-03 03:31:09,NLFAKEHLIT6532115607,6ddaa8f5fdce3ac1019ecd1c682301af,dbit
5d9e44fa2a1a68dd2ad49aaf13d5e661,po,378.4,2023-06-26 08:16:55,NLFAKEQJFF7002245048,5b56a4f97069782b200c5c856792bb60,crdt
528aefd3c21aebf7f703a3661bfdac31,pt,296.32,2024-03-22 08:32:26,NLFAKEAPEL5373514036,05cc643bef2f179dc91a537b1c6bfc28,dbit
a3072721d446b8f32c991bf68c154145,po,2.4,2023-12-27 08:29:28,NLFAKEDNGO5598758342,a76843d1fbc0451b2c697ddb0ebde5a1,dbit
aa334a13c43de0e55221ea659c77a674,po,656.0,2023-08-25 14:57:59,NLFAKERAPS6892767102,2cb3c67e84dd6c5040236354a0f748cb,crdt
c98efea59a94c9954a5b7e1b9715a440,pt,845.12,2023-05-29 11:27:35,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
cc45c0f5739794ab599810bd55a6c0cb,po,867.61,2024-03-26 10:01:48,NLFAKEUVMK3331650914,0e6443fef587f6181b0081935137bcf2,dbit
7249bb732ab4a95df04f0721aaf624e2,po,276.01,2023-01-09 13:08:47,NLFAKEVKER3659380316,ef7b0889c8d0be61668b56f77f329af0,dbit
2d6733fa2611194bcd70b9d4009be738,pt,638.97,2023-08-10 12:25:18,NLFAKEKYNG0349641448,db1e81d189a294ec8e61c65c41b2c28f,dbit
84e61416126b36f642f5a2e9e82ac9ee,po,53.34,2024-01-13 11:37:31,NLFAKEHBXJ2989476231,e5740bea3cf315634eac927004d4384b,crdt
e1a09264f05d7e0e21a3ef7376c86a4e,po,110.92,2023-12-17 15:01:24,NLFAKENEAJ9581001148,be4d48258e2ad89dab2f758373ad6f30,crdt
178b84f2925bbe63f09df9b570095539,pt,88.05,2023-03-16 07:30:37,NLFAKEGXZY8062123650,1910c7ebd42af568bfe6f2e631bf13f5,crdt
870954cb5555c82689d79267e9362303,po,454.98,2023-01-02 05:00:23,,,dbit
764997910a0c1e330a7d0cc39ef76c7e,pr,816.73,2023-07-01 10:08:21,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
220e9d951b5dbd004d623febeac9eedc,pt,909.84,2023-04-04 08:10:26,NLFAKETBXS5142909029,bc1d1f4df77f062a99d16cc58da52762,dbit
96ec79f32c60b08873bcf6d4816bb4b3,po,934.29,2023-04-26 14:25:54,NLFAKEWCQS3995570027,f4a662f5369d5b4febdb4c21a6058218,dbit
7e8de1d60cd7beb1f78d6c3698b84b49,po,924.7,2023-06-07 09:27:16,NLFAKESKLO1680462844,9bf6c13c7cee5c71d114766689573b32,dbit
0b00abecf120ced8343419ef30cfcaed,po,271.95,2023-03-08 15:11:28,NLFAKEXIFZ6363330363,aa839c604d261d47318e01e6a99629d6,dbit
ac29a9c8c0b77193069f31fca426fd64,po,598.06,2024-01-03 21:51:43,NLFAKESMVC9788606156,d1d8254051b7fef68240eeb8a52ff2d9,dbit
7c28316f702b599e8c2128417bebed59,pt,412.3,2023-05-15 11:06:50,NLFAKEOFSC4741099780,f71bc9103fbe23fc95ce66f8bc5fc968,crdt
48826e8ee81de294d9a263dc7c46517a,pt,693.88,2023-10-23 18:30:14,NLFAKEUJMS0718965834,b18919011912fa0a5a64d03627d2a1cb,dbit
b896345f96396cf630f30bcac378d2af,po,525.88,2023-08-02 01:25:03,DEFAKE700256281272772782,325f83b8d7928133e4e98f8ef038cfab,crdt
f5c43857cd2b5d4dd9711b8004f43d9c,po,677.58,2023-02-21 15:42:54,,,crdt
1580a04ae5ff17b1137560d4957f5d8b,po,620.11,2023-09-18 17:07:09,NLFAKEMRFE1784349511,c4f842524be642c3ad34d260a68397b4,crdt
8a894136ad27d6fafe3c46c1f9b63e9b,po,256.86,2024-04-02 02:34:36,NLFAKEMFNY6867658755,89287d0a29036bcd48b97231522eb620,dbit
29442b768dde517dc3e6e46980c99dd0,pr,840.04,2023-05-05 06:07:03,NLFAKEVBCT5446392920,9f9c1c02e39b00440ed6e9d06b16f4c9,dbit
30f46331c7da48716454b2e261ea8fce,po,658.66,2023-08-02 00:34:48,NLFAKEZPAM7792619101,b5c96c348be524f4e6e184f2357b5ac3,crdt
70ba02604f907119b82e19f09f547f75,pr,60.62,2023-03-28 07:50:31,NLFAKEIFFX4860927275,7a2ceed0602ef34c4c65ff42a7e9a1da,crdt
50e32e42c4e426a9b7fa044bb5795380,pt,712.83,2024-04-04 15:44:23,NLFAKEYITC3968364469,1b6eddd2ddcf5bba66687b3a9141f34f,crdt
57e52a3650bd739ad55a504f6edad459,pt,689.26,2023-12-09 19:30:39,NLFAKEUSCY1125342657,3c700a45d4650dc69fff5dc58fcdba73,dbit
8ad2e3d6f19898139624b33401133ab2,pt,200.85,2024-02-14 10:42:13,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,dbit
2dca16daafb371646398de2a85b27b1e,po,454.38,2023-08-21 18:39:00,NLFAKEQTBX9664783844,a419f079094bf5b289b8c029bbc9ee98,crdt
8c62d03f18dea70eb24cf0937042fd40,po,182.01,2023-11-22 10:50:51,NLFAKENRKY1141271668,9c477b5d65dd74226fe140bd47c35cee,crdt
f1045259ebd2218c0f123d087c368de4,pt,231.27,2023-12-07 08:24:52,NLFAKEIYML6815532542,8fe845db8b5e1f770294b00e2d111fde,crdt
c07f0966537755f42ee3b29a774cc7ab,po,60.97,2023-07-30 13:10:38,NLFAKEHETX8921976266,42408b78060fdf1aaeefde168f040cb5,dbit
8050ca20f508388eaabf41374ef3d660,pt,640.93,2023-09-18 16:49:36,NLFAKEBYMA4936916497,f8bb70614ba9aaa3c1c53ba88ec07518,dbit
e3db634bb4bd5fbdab638dc03362f734,po,175.4,2023-08-16 12:50:08,PLFAKE776347861551433927305092,b9eff8c094891709cae36788ed08c54d,crdt
6d92d0d9aaf2bc0c08b3fa198bfa2bb7,po,874.52,2023-03-23 13:25:00,NLFAKETUIE1985625417,c101accc3aca0c430de9c98e48868782,crdt
e654dd76bc8bb90982a45b24b86bda19,pt,547.95,2023-04-27 06:40:42,NLFAKEWAYH0506393214,9de9ff5a709673c01a873c770031c82f,dbit
c858248710ee1ff78baace2f92582030,po,229.24,2024-01-12 06:58:12,NLFAKEAARQ9633806702,86deda3fc7ffea286d8b2d11611ae642,dbit
fc2a4acc8413ac3373aede259947c9ed,po,710.42,2023-01-02 11:59:33,NLFAKECJNK2063628418,e912f136b16f9ce6c64f979a70306990,crdt
7ab8f39e9aa16dc23173ae23c5951fe0,rf,510.59,2023-09-22 13:24:22,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,dbit
59865a8ff9ef57d7f935dc5dd8c97a15,rf,303.72,2023-06-01 01:50:38,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
489b65dacb30cdff84523205112a1ef1,pr,910.41,2023-02-28 06:46:29,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
300da726ea0541695482f75b8918b53f,pt,978.93,2023-07-16 15:38:25,NLFAKEPWAB0001561787,682717f95aeb630ba0d246aef9263f88,crdt
1abdbaf6cf4c224afdf8364d0ee32254,rf,662.31,2023-09-12 09:49:03,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
597431f009b2c47eeaaba2b766dde7fe,po,535.81,2023-08-22 20:57:23,NLFAKEKALE3926331785,a1bfa834c676d1d21e4e1e970d9282b2,crdt
6ea1035f6c3c8e3d4db3353be3aa3eff,po,972.76,2023-07-27 10:29:45,NLFAKEPSGP2783274181,4b2a49c806281e4bbda59245b224a6ee,crdt
c98efea59a94c9954a5b7e1b9715a440,po,69.44,2023-07-24 06:38:51,NLFAKEEWNZ4835800633,331a4893455ffdca11fff2042a542ba7,dbit
440397e060915ea5381cb79efd293fe6,pt,389.1,2024-01-25 20:04:15,DEFAKE151172645566258348,b2d7d64dbdd339466a440bbb34bd12a6,dbit
973b6ca6894fff75043b893df78302fc,pt,816.6,2024-02-22 14:32:52,NLFAKEBVDT4841004171,7ef77ea68705ae30209f0e80e0bda04f,crdt
446b49d1c827260ce88e44dde20d0991,pt,530.07,2024-02-15 12:24:20,NLFAKEWDCU2837013426,3cf2461c559dbe345d96535ddf74f069,crdt
2072c8d2885bce238308373b6772e48a,po,894.12,2023-01-08 23:23:10,DEFAKE616138601997159601,78850056f00258f7c7403fdbb57cba1e,crdt
31b4c384a2d425b8cfb6dd76f4e12948,po,554.99,2023-05-13 12:37:45,NLFAKEATPE0993041596,73ff7d5b57f9465a277ea9eea24e98a3,crdt
4013aac120814c618e1fdffa92f5398c,pr,2.17,2024-01-03 15:36:52,NLFAKELCEG4271358784,eac0e4aa7a81ca904c54a343b0a18d1e,crdt
3763ebc1271cd99a6767425f5e7c9b23,po,437.08,2023-05-03 00:36:56,NLFAKEFLRA6027219498,e410d531f5800441d3f40b8d8f2a6875,dbit
abff164c5c748dde5f4d35a27dc3ee94,pt,955.89,2023-03-27 11:30:02,NLFAKEPWAB0001561787,682717f95aeb630ba0d246aef9263f88,dbit
d1cb9e56ed8fcaa99c75501d1ea99c6e,pt,581.26,2024-03-28 09:03:55,NLFAKEHEMV1408748090,ad5e7cd5e400524332f640611b2d53bb,crdt
3bef041a93f6ad8c9210305566348f39,po,951.51,2023-08-03 14:57:12,NLFAKEDAGX3317252312,ae5902e603831d01b1b4a7d184ebd92d,dbit
61fbeda7c654cb9bde05a757e6076b75,po,772.88,2023-06-02 12:55:34,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
fca6700d02094162f7cc168f478ca8c3,pt,40.26,2023-09-22 07:26:26,NLFAKECEEL8030265900,16f80307f001eb088d12c898df298fda,crdt
f89602f787ab629f41ca77fe6decc319,pr,463.72,2024-01-19 13:52:03,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,crdt
508644f8c289f3efb06f32f1e18ea6e4,pt,475.42,2023-12-12 02:11:25,DEFAKE408179006595163911,b207e03abf14e77f533f889bcde231bc,dbit
d9075c0d9f9be988086482509d13604b,po,742.73,2023-02-14 12:43:55,NLFAKEGHBU9489609876,739708961b6aa0f1c3b629618c30ab93,crdt
88144a6309bfb3aec47791dd9e2a979b,pt,505.77,2024-04-15 08:10:04,NLFAKEXQII0877380216,4691973da8afa4de54360c9d07cae8d6,crdt
3da69f6046b50f76969a41ddaa5fec10,pr,655.63,2023-04-04 22:57:04,NLFAKEOFSC4741099780,f71bc9103fbe23fc95ce66f8bc5fc968,crdt
64d46ed58b0d38a1fefe68c43124762c,po,649.27,2023-10-20 10:20:16,NLFAKEHPOE3034068007,544a5febed7c20450a5f56e6e3a5cf75,dbit
b7777996bb052ddc31dd138733c9cad5,po,41.08,2023-05-13 13:39:10,NLFAKEFKML9029473459,9d87d14ceaca291cb6ea9dd48816d698,dbit
40a43bfab41eecbec804e82e525130a6,po,51.17,2023-06-29 14:23:29,NLFAKESZIZ3192643103,62bbcc2eecdb43212c1d893742a917ed,dbit
6dfb47e4936b0ae95aab702d3c050295,pt,1.3,2023-04-17 07:49:07,NLFAKEXQAT2819583378,805ce6d51a11336f659910ddd09d9f12,crdt
2dddbd5289e7fe8d5b2b8bb27c0dfffa,po,161.58,2023-09-28 07:49:53,NLFAKENKME3335014702,34dc3fef270d732768a613a9e8eb9e8f,crdt
835349bb67687e279541a649e3e74801,po,303.8,2023-05-04 15:15:17,NLFAKEAUMP6344575422,26611a92ca11627423758e2e4a8c0858,crdt
103893fc503b743f282f51c03649824c,pr,836.95,2023-11-22 21:47:56,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
2fa0af7f69b283e746e298a8c592eb3a,po,135.56,2023-03-02 03:22:10,NLFAKEMFNX4453446980,081d12b52ab06c1f24eaf3a39f1bc46a,dbit
9bd2a024b8d1a7bae9627c6b74832620,po,886.29,2024-01-13 21:00:05,NLFAKEBCDJ9986144976,ff1077322716aef8dae7523491cfd009,dbit
2bee195971762afba9cba9141347995c,pt,271.6,2024-03-15 15:36:51,NLFAKESQJE6031658659,fd4925343e79617aad986655053b71b4,crdt
a8a6329630897fe7915b83c3ebc0e14f,po,559.38,2023-09-06 14:27:54,NLFAKEBNML3839595830,20f71b66b46da3c12fc604ee1b4a63f9,dbit
c37f2835cec3d7bb1364a9f84c92e0ed,po,982.53,2023-04-01 08:34:16,NLFAKEFNSY0488820907,0141c34827c16b1a33f115cd9463ae54,dbit
73e968c6df079b20b00c8acd9b77e5a6,pt,990.21,2023-11-26 10:47:45,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,dbit
a8bac34bebada38ad359cd7a87ecb2c3,pt,570.57,2023-03-29 09:44:11,NLFAKENASD6279020319,53f8bcf93e554f599a83e73920ff3ca2,crdt
c30cdc830d48c032d3ac47aa536d8c99,po,897.19,2023-01-25 23:50:01,NLFAKESUNC6999055253,4c794a503ec1aad334dda55c06933ef1,crdt
eb38433e4b3a51098899682177796dc9,pt,528.49,2024-03-18 11:32:18,NLFAKEOFSC4741099780,f71bc9103fbe23fc95ce66f8bc5fc968,dbit
1b3d5c97c51273b3b0b04dfb85823189,po,770.61,2024-02-19 02:11:28,NLFAKENSQH2508555190,8ab8baf4544522bd0f4f2b4d1b36d5c6,crdt
